File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF600LVO	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF410PJY/	8667841	Gene Yeo, UCSD	cd8975d60ddfdcafdda19a9f749b9478		https://www.encodeproject.org/files/ENCFF600LVO/@@download/ENCFF600LVO.bigWig				released	s3://encode-public/2016/11/09/9695b09c-2d05-4e09-bf37-6fd6395d13aa/ENCFF600LVO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/9695b09c-2d05-4e09-bf37-6fd6395d13aa/ENCFF600LVO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF092NFG	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF807GZY/	7399267	Gene Yeo, UCSD	7e153fe5ad1cfbb31b3ad43ad426b12f		https://www.encodeproject.org/files/ENCFF092NFG/@@download/ENCFF092NFG.bigWig				released	s3://encode-public/2016/11/09/1518fa7f-452d-47ef-b66f-9ffe35c69ced/ENCFF092NFG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/1518fa7f-452d-47ef-b66f-9ffe35c69ced/ENCFF092NFG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF936CMP	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF807GZY/	7730932	Gene Yeo, UCSD	c1e664f1fb84b939ced2bc4b76d6b92c		https://www.encodeproject.org/files/ENCFF936CMP/@@download/ENCFF936CMP.bigWig				released	s3://encode-public/2016/11/09/e4d02394-f831-426c-b40b-f07d42c325d1/ENCFF936CMP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/e4d02394-f831-426c-b40b-f07d42c325d1/ENCFF936CMP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF554ZOU	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF410PJY/	8962545	Gene Yeo, UCSD	6fd71cf7d1fd5b2a7ca04ea8b64ec2d1		https://www.encodeproject.org/files/ENCFF554ZOU/@@download/ENCFF554ZOU.bigWig				released	s3://encode-public/2016/11/09/d05e56ab-ff52-4c91-b1b9-7f7a22b0766b/ENCFF554ZOU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/d05e56ab-ff52-4c91-b1b9-7f7a22b0766b/ENCFF554ZOU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF950VZO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF654YLH/, /files/ENCFF515JTZ/, /files/ENCFF269URO/, /files/ENCFF410PJY/, /files/ENCFF807GZY/, /files/ENCFF037LUF/	55273	Gene Yeo, UCSD	0177cf9c335c967077207b0650b1254b		https://www.encodeproject.org/files/ENCFF950VZO/@@download/ENCFF950VZO.bed.gz				released	s3://encode-public/2018/12/03/078f2ae2-7986-4dab-a2a1-e7789c632238/ENCFF950VZO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/078f2ae2-7986-4dab-a2a1-e7789c632238/ENCFF950VZO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF642VTG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF231UPL/, /files/ENCFF514RHC/	928999	Gene Yeo, UCSD	490546bdb36441440883908665adb147		https://www.encodeproject.org/files/ENCFF642VTG/@@download/ENCFF642VTG.bed.gz				released	s3://encode-public/2016/11/30/6b51bd19-5f49-477b-a51b-5e45874018f6/ENCFF642VTG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/6b51bd19-5f49-477b-a51b-5e45874018f6/ENCFF642VTG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF075FPZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF955MLC/, /files/ENCFF514RHC/	814517	Gene Yeo, UCSD	5e6684fe2247fa659528924534873e29		https://www.encodeproject.org/files/ENCFF075FPZ/@@download/ENCFF075FPZ.bed.gz				released	s3://encode-public/2016/11/30/72ad30d9-9235-4771-aafd-da55a1f60e22/ENCFF075FPZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/72ad30d9-9235-4771-aafd-da55a1f60e22/ENCFF075FPZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF654YLH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF410PJY/, /files/ENCFF037LUF/	908651	Gene Yeo, UCSD	89ea4301f451e761faa3da5e60f312ae		https://www.encodeproject.org/files/ENCFF654YLH/@@download/ENCFF654YLH.bed.gz				released	s3://encode-public/2016/11/30/b1c06900-b1e7-4105-83bc-98c98da82117/ENCFF654YLH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/b1c06900-b1e7-4105-83bc-98c98da82117/ENCFF654YLH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF515JTZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF807GZY/, /files/ENCFF037LUF/	790212	Gene Yeo, UCSD	34feb051daf2e305561d9c104be2a0c0		https://www.encodeproject.org/files/ENCFF515JTZ/@@download/ENCFF515JTZ.bed.gz				released	s3://encode-public/2016/11/30/b1d43cf7-2414-4c6e-87cb-5375e414a7e2/ENCFF515JTZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/b1d43cf7-2414-4c6e-87cb-5375e414a7e2/ENCFF515JTZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF647LHK	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF075FPZ/	1462797	Gene Yeo, UCSD	dd5a803a5f56a2022af774711db218c4		https://www.encodeproject.org/files/ENCFF647LHK/@@download/ENCFF647LHK.bigBed				released	s3://encode-public/2016/12/02/a0945e94-807b-458e-9613-6dcfa91f2d7e/ENCFF647LHK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/a0945e94-807b-458e-9613-6dcfa91f2d7e/ENCFF647LHK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF207WMH	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF642VTG/	1647300	Gene Yeo, UCSD	f647523a588cc3211e51f406742e941b		https://www.encodeproject.org/files/ENCFF207WMH/@@download/ENCFF207WMH.bigBed				released	s3://encode-public/2016/12/02/0e899bfa-969a-43d6-b264-c6ed1dac2006/ENCFF207WMH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/0e899bfa-969a-43d6-b264-c6ed1dac2006/ENCFF207WMH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF693UEN	bigBed narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF654YLH/	1617394	Gene Yeo, UCSD	0df92feedc840130c52bebaab703f24c		https://www.encodeproject.org/files/ENCFF693UEN/@@download/ENCFF693UEN.bigBed				released	s3://encode-public/2016/12/03/542f782a-dbf9-44ff-9ed3-37b9d6b5e244/ENCFF693UEN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/03/542f782a-dbf9-44ff-9ed3-37b9d6b5e244/ENCFF693UEN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF274KBX	bigBed narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR331MIC	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF515JTZ/	1421934	Gene Yeo, UCSD	54369eba82ce3f634136f306178d9f84		https://www.encodeproject.org/files/ENCFF274KBX/@@download/ENCFF274KBX.bigBed				released	s3://encode-public/2016/12/03/c823518c-bbac-4eab-a7ec-8953d1ed9d05/ENCFF274KBX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/03/c823518c-bbac-4eab-a7ec-8953d1ed9d05/ENCFF274KBX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF163SXQ	bam	bam		alignments	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF427GWM/, /files/ENCFF955NYU/	339710760	Gene Yeo, UCSD	a0d50233aa314f0e557454d36b0ac69e		https://www.encodeproject.org/files/ENCFF163SXQ/@@download/ENCFF163SXQ.bam				released	s3://encode-public/2016/03/17/1f3caf43-33e5-43f6-88cd-68d7c5d437ed/ENCFF163SXQ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/17/1f3caf43-33e5-43f6-88cd-68d7c5d437ed/ENCFF163SXQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF374FFC	bam	bam		alignments	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF948LDL/, /files/ENCFF886HXX/	272310673	Gene Yeo, UCSD	2300d795ac865b7751142cbeccaf6a3d		https://www.encodeproject.org/files/ENCFF374FFC/@@download/ENCFF374FFC.bam				released	s3://encode-public/2016/03/17/cf499a43-9334-4008-8699-863408fa31e5/ENCFF374FFC.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/17/cf499a43-9334-4008-8699-863408fa31e5/ENCFF374FFC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF103XLC	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF733VOV/, /files/ENCFF163SXQ/, /files/ENCFF451GQU/, /files/ENCFF374FFC/, /files/ENCFF039QTN/, /files/ENCFF073MFR/	24896	Gene Yeo, UCSD	65ac11265de6dda44e0c074b61067ac9		https://www.encodeproject.org/files/ENCFF103XLC/@@download/ENCFF103XLC.bed.gz				released	s3://encode-public/2018/06/08/70ff7fd7-018c-48ac-bd78-35f8473c3831/ENCFF103XLC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/70ff7fd7-018c-48ac-bd78-35f8473c3831/ENCFF103XLC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF338LOF	bam	bam		alignments	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF427GWM/, /files/ENCFF955NYU/	320596354	Gene Yeo, UCSD	b62284682b0743656647bc837d054a62		https://www.encodeproject.org/files/ENCFF338LOF/@@download/ENCFF338LOF.bam				released	s3://encode-public/2016/09/09/4e513ad0-da7b-40bc-bee4-6a3e87ee2cdc/ENCFF338LOF.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/4e513ad0-da7b-40bc-bee4-6a3e87ee2cdc/ENCFF338LOF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF059PZS	bam	bam		alignments	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF948LDL/, /files/ENCFF886HXX/	261135789	Gene Yeo, UCSD	8bc411bc90fd9838633aae7b4a846eac		https://www.encodeproject.org/files/ENCFF059PZS/@@download/ENCFF059PZS.bam				released	s3://encode-public/2016/09/09/933d286e-ce0f-4de8-9b7e-00da0d886f5b/ENCFF059PZS.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/933d286e-ce0f-4de8-9b7e-00da0d886f5b/ENCFF059PZS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF609LIA	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF374FFC/	6438981	Gene Yeo, UCSD	4a5db4b024fe4ba674ef38b706165d76		https://www.encodeproject.org/files/ENCFF609LIA/@@download/ENCFF609LIA.bigWig				released	s3://encode-public/2016/11/08/9687adfa-b755-451f-b8de-e01bb4bfbf26/ENCFF609LIA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/9687adfa-b755-451f-b8de-e01bb4bfbf26/ENCFF609LIA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF442HUJ	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF163SXQ/	9942969	Gene Yeo, UCSD	8f5d987b35348086b236a28f2a74440f		https://www.encodeproject.org/files/ENCFF442HUJ/@@download/ENCFF442HUJ.bigWig				released	s3://encode-public/2016/11/08/7b466145-a0ad-41b8-8674-dbee05b996de/ENCFF442HUJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/7b466145-a0ad-41b8-8674-dbee05b996de/ENCFF442HUJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF712VQF	bigWig	bigWig		plus strand signal of unique reads	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF374FFC/	6593919	Gene Yeo, UCSD	a6a4cc2331dca092a431a2d97aeccfce		https://www.encodeproject.org/files/ENCFF712VQF/@@download/ENCFF712VQF.bigWig				released	s3://encode-public/2016/11/09/5bd48c9e-ca7a-4eba-95a4-cd7b3c923c09/ENCFF712VQF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/5bd48c9e-ca7a-4eba-95a4-cd7b3c923c09/ENCFF712VQF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF901NTZ	bigWig	bigWig		plus strand signal of unique reads	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF163SXQ/	10256870	Gene Yeo, UCSD	bd7eb56f604fae65e38888c248c0521c		https://www.encodeproject.org/files/ENCFF901NTZ/@@download/ENCFF901NTZ.bigWig				released	s3://encode-public/2016/11/09/64bb7a0f-8b3b-412b-a55c-942a08807f57/ENCFF901NTZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/64bb7a0f-8b3b-412b-a55c-942a08807f57/ENCFF901NTZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF012QNB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF059PZS/	6275126	Gene Yeo, UCSD	a1d31f5ce81ba31989491faf9fc75bae		https://www.encodeproject.org/files/ENCFF012QNB/@@download/ENCFF012QNB.bigWig				released	s3://encode-public/2016/11/09/0247690d-8ec1-414d-8b63-d02b1d3d51fc/ENCFF012QNB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/0247690d-8ec1-414d-8b63-d02b1d3d51fc/ENCFF012QNB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF071NER	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF338LOF/	7374658	Gene Yeo, UCSD	62b176b111d515ac07f73dcfdf6d49ed		https://www.encodeproject.org/files/ENCFF071NER/@@download/ENCFF071NER.bigWig				released	s3://encode-public/2016/11/09/314d099d-faa1-4bc1-8eac-3caa12130cb2/ENCFF071NER.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/314d099d-faa1-4bc1-8eac-3caa12130cb2/ENCFF071NER.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF844XOI	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF059PZS/	6420580	Gene Yeo, UCSD	4f62dc51611db856ea74e9698fadbf70		https://www.encodeproject.org/files/ENCFF844XOI/@@download/ENCFF844XOI.bigWig				released	s3://encode-public/2016/11/09/2a0127da-79fc-4254-908d-450a6da0d129/ENCFF844XOI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/2a0127da-79fc-4254-908d-450a6da0d129/ENCFF844XOI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF014TJW	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF338LOF/	9951880	Gene Yeo, UCSD	350737844a365304d1fa26232c4ac3c3		https://www.encodeproject.org/files/ENCFF014TJW/@@download/ENCFF014TJW.bigWig				released	s3://encode-public/2016/11/09/90e59a3a-be8c-4a1a-85a4-c7b1b352906f/ENCFF014TJW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/90e59a3a-be8c-4a1a-85a4-c7b1b352906f/ENCFF014TJW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF929AWR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF219KHR/, /files/ENCFF269URO/, /files/ENCFF059PZS/, /files/ENCFF338LOF/, /files/ENCFF229LHL/, /files/ENCFF236THW/	25391	Gene Yeo, UCSD	12a85f53eb99457f73a9a945c5f63619		https://www.encodeproject.org/files/ENCFF929AWR/@@download/ENCFF929AWR.bed.gz				released	s3://encode-public/2018/12/03/f34431c5-4492-413b-89c9-136e878c76d2/ENCFF929AWR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/f34431c5-4492-413b-89c9-136e878c76d2/ENCFF929AWR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF733VOV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF163SXQ/, /files/ENCFF073MFR/	795828	Gene Yeo, UCSD	d95aa32aa13cd907c18f6caa1ab5b943		https://www.encodeproject.org/files/ENCFF733VOV/@@download/ENCFF733VOV.bed.gz				released	s3://encode-public/2016/11/30/3056ddd5-cff0-40ef-9bee-d79728151728/ENCFF733VOV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/3056ddd5-cff0-40ef-9bee-d79728151728/ENCFF733VOV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF451GQU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR668MJX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GRSF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF374FFC/, /files/ENCFF073MFR/	797964	Gene Yeo, UCSD	576d50e6055398d620cfd11014764cb2		https://www.encodeproject.org/files/ENCFF451GQU/@@download/ENCFF451GQU.bed.gz				released	s3://encode-public/2016/11/30/1de620f6-8b0d-49ed-9b10-8dc74e30ebd0/ENCFF451GQU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/1de620f6-8b0d-49ed-9b10-8dc74e30ebd0/ENCFF451GQU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
